order_id;client_id;client_name;product_id;product_name;quantity;unit_price;order_date;delivery_date;status;region;sales_rep;operational_data
ORD-002073;CLI-0127;Evergreen Solutions;PRD-0028;Signal Booster SB7;295;5590.46;04/12/2023;2024-01-20;pending;East;  Irene Lopes;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""0cb9018806dc5b4fb52f5a5aa2405fb4"", ""platform"": ""mobile"", ""version"": ""1.3.15""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002017;CLI-0905;RedLine Operations;PRD-0052;Control Panel X1;193;2015.26;07-Nov-2023;04/01/2024;confirmed;East;Bob Carter;"{""shipping"": {""method"": ""overnight"", ""priority"": 2, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""f8b7f6a0ecb20d7f283ab8b75dcd5e7a"", ""platform"": ""api"", ""version"": ""3.1.15""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-002269;CLI-0183;Solaris Networks;PRD-0043;Edge Router ER6;325;3971.46;2023-02-22;2023-04-19;confirmed;Central;Hassan Ali;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""dd208400b6535f12af99f4c5781dcf06"", ""platform"": ""desktop"", ""version"": ""4.5.10""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-001028;CLI-0161;RedLine Operations;PRD-0028;Flow Meter FM9;408;2356.72;01-Nov-2024;12-09-2024;confirmed;West;Hassan Ali;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""09427f5fb369b3309dfb5b254dbc25d1"", ""platform"": ""web"", ""version"": ""2.6.6""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-000634;CLI-0010;Meridian Exports;PRD-0034;Temperature Unit T3;255;8326.92;2022-11-07;28-Dec-2022;confirmed;East;David Osei;"{""shipping"": {""method"": ""standard"", ""priority"": 3, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""353ed9be57b63b78107839cd4bbf1a19"", ""platform"": ""mobile"", ""version"": ""4.3.3""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-004393;CLI-0076;Evergreen Solutions;PRD-0045;Flow Meter FM9;54;5201.70 USD;10-15-2023;2023-12-01;confirmed;Central;Frank Duval;NULL
ORD-002902;CLI-0127;TrueNorth Holdings;PRD-0021;Control Panel X1;56;898.72;2022-10-27;13/11/2022;shipped;South;Hassan Ali;"{""shipping_method"": ""overnight"", ""contact_email"": ""ops68@novatech.io"", ""expedited"": true}"
ORD-000069;CLI-0108;Delta Logistics;PRD-0078;Control Panel X1;402pcs;5038.25;14/09/2024;2024-10-27;delivered;Central;Grace Kim;"{""shipping"": null, ""device"":}"
ORD-004250;CLI-0062;GlobalNex;PRD-0069;Pressure Gauge PG4;393;6785.84;06/01/2024;02-25-2024;cancelled;South;Elena Moss;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""b6eba3dbf2734e857103beb5b780809d"", ""platform"": ""api"", ""version"": ""2.7.9""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-000046;CLI-0136;Luminary Group;PRD-0002;Cooling Unit CU8;216;3660.47;2024-08-22;2024-10-11;pending;East;  David Osei;"{""shipping_method"": ""economy"", ""contact_email"": ""ops65@novatech.io"", ""expedited"": false}"
ORD-004457;CLI-0187;Crestline Partners;PRD-0016;Pressure Gauge PG4;326;9656.66;2024-05-22;18/06/2024;confirmed;Central;Alice Martin;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""ee63e6d0743099c5face4bfdba8761e0"", ""platform"": ""web"", ""version"": ""2.1.7""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-002605;CLI-0162;IronBridge Systems;PRD-0028;Signal Booster SB7;111pcs;1159.96;06-09-2022;2022-06-25;delivered;South;Frank Duval;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""0e180eb12071ec8d19fb735255f98001"", ""platform"": ""desktop"", ""version"": ""2.4.14""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-001389;CLI-0154;Quantum Ventures;PRD-0026;Signal Booster SB7;482;7839.54;05-Jun-2024;2024-08-03;cancelled;West;Hassan Ali;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""4c69a947961cc0b7ff3c90cdc7b42e93"", ""platform"": ""mobile"", ""version"": ""4.5.15""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-002074;CLI-0167;;PRD-0011;Signal Booster SB7;358;294.63;03-01-2022;26-Apr-2022;delivered;Central;Elena Moss;"{""shipping_method"": ""express"", ""contact_email"": ""ops85@novatech.io"", ""expedited"": false}"
ORD-003027;CLI-0083;Crestline Partners;PRD-0069;Data Logger Pro;116;8232.36;2023-03-03;03/04/2023;confirmed;North;  Clara Hughes;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""4e504cfbd9eff8a0f1a50f3bc39f05ad"", ""platform"": ""desktop"", ""version"": ""1.9.18""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-001916;CLI-0040;JetPath Services;PRD-0022;Wireless Module WM1;151;7309.89;05-Jan-2022;15/02/2022;delivered;South;Frank Duval;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": """"}, ""device"": {""fingerprint"": ""a1f9866499fe37f28b282024fd2bc1d2"", ""platform"": ""api"", ""version"": ""1.1.8""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-002097;CLI-0073;Horizon Tech;PRD-0013;Cooling Unit CU8;175;1030.48;11/07/2022;2022-09-06;pending;North;Irene Lopes;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""a0fbe176148975b7d32e5b931c305516"", ""platform"": ""api"", ""version"": ""1.2.14""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001930;CLI-0100;Offshore Dynamics;PRD-0028;Smart Gateway 500;96;4426.44;02-16-2023;03-Mar-2023;confirmed;East;Frank Duval;"{""shipping"": {""method"": ""standard"", ""priority"": 1, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""0060254f7441f2d540db8077865ebc4b"", ""platform"": ""api"", ""version"": ""1.6.1""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-003393;CLI-0156;Offshore Dynamics;PRD-0042;Relay Module 12A;54;1709.28;29-Jun-2024;22-Aug-2024;confirmed;South;Frank Duval;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""34618d691839f6fb2d813156c7f67846"", ""platform"": ""web"", ""version"": ""4.3.8""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-002443;CLI-0075;Acme Corp;PRD-0090;Control Panel X1;354;7147.21;02-07-2022;2022-03-05;pending;West;Frank Duval;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""ed1720c965a87ecc5215e2fe69828e8c"", ""platform"": ""web"", ""version"": ""2.6.16""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-004258;CLI-0079;NovaTech Solutions;PRD-0086;Data Logger Pro;84;6299.09;16-May-2024;07-12-2024;delivered;West;James Ford;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""cf6399b228079cc3c55bfc6e7643ff6c"", ""platform"": ""mobile"", ""version"": ""2.6.16""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-003473;CLI-0099;PinPoint Retail;PRD-0043;Battery Pack BP3;404;8776.92;15/06/2023;06-23-2023;confirmed;North;Grace Kim;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": """"}, ""device"": {""fingerprint"": ""74a57e8127511906466114a6aa9c5aab"", ""platform"": ""mobile"", ""version"": ""3.9.2""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-004021;CLI-0154;RedLine Operations;PRD-0011;Wireless Module WM1;153;1759.48;05-09-2022;07-05-2022;shipped;Central;Bob Carter;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""3d9fea4856e92e79c35921defdfdb7c6"", ""platform"": ""api"", ""version"": ""3.2.16""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-004003;CLI-0065;Acme Corp;PRD-0016;Data Logger Pro;479;2177.80;07-09-2023;2023-08-15;pending;South;Elena Moss;"{""shipping"": {""method"": ""standard"", ""priority"": 1, ""instructions"": """"}, ""device"": {""fingerprint"": ""55c72dd98100fd4ca7d96dde27e83bd3"", ""platform"": ""desktop"", ""version"": ""4.4.10""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-003292;CLI-0034;Evergreen Solutions;PRD-0031;Power Converter DC;36;8300.54;2022-07-24;2022-07-28;shipped;North;Irene Lopes;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""d37a67dd2fe391d3934261b8e88a4cb3"", ""platform"": ""desktop"", ""version"": ""4.1.6""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-004311;CLI-0199;Solaris Networks;PRD-0063;Cooling Unit CU8;167;2543.92;26/02/2022;22-Apr-2022;pending;Central;Frank Duval;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""516fcf4dee012ec0c140a119e9f73028"", ""platform"": ""api"", ""version"": ""3.6.3""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-003800;CLI-0192;JetPath Services;PRD-0055;Industrial Sensor v2;481;859.68;22-Feb-2024;29/02/2024;delivered;Central;David Osei;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""4e19114afbd442b0611111e487e1c310"", ""platform"": ""desktop"", ""version"": ""1.8.8""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-000160;CLI-0179;Solaris Networks;PRD-0089;Temperature Unit T3;102;787.31;10-24-2022;2022-11-14;delivered;South;Hassan Ali;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""bffdaa90b3bc9333af5544d17f65d6f5"", ""platform"": ""mobile"", ""version"": ""4.6.11""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-004879;CLI-0066;Quantum Ventures;PRD-0011;Edge Router ER6;171;2160.70;2022-09-03;2022-09-08;shipped;East;Frank Duval;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""9873d59877141051672b03d78b3bb5ff"", ""platform"": ""desktop"", ""version"": ""2.5.0""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-000908;CLI-0152;Meridian Exports;PRD-0088;Battery Pack BP3;85;3787.71;2023-08-16;2023-08-20;delivered;West;David Osei;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""a99b2353154f64630756431821be5fb2"", ""platform"": ""api"", ""version"": ""3.5.7""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002409;CLI-0099;Meridian Exports;PRD-0037;Power Converter DC;84;1,846.89;11/08/2024;31-Aug-2024;cancelled;Central;David Osei;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""7938d1db18b46b4406d51cc6957ab0e0"", ""platform"": ""desktop"", ""version"": ""2.5.19""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002083;CLI-0042;Keystone Analytics;PRD-0086;Control Panel X1; 371 ;535.82 USD;06-30-2023;08-09-2023;confirmed;South;Elena Moss;"{""shipping"": {""method"": ""standard"", ""priority"": 3, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""4a567d8452a3d391c44a10c9688a91fb"", ""platform"": ""mobile"", ""version"": ""4.4.6""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-004563;CLI-0082;TrueNorth Holdings;PRD-0902;Battery Pack BP3;256 units;5044.75;24-Feb-2023;2023-03-23;cancelled;East;Alice Martin;"{""shipping"": {""method"": ""standard"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""524d08bc0f9fc72ba9e31d9e91c232e2"", ""platform"": ""api"", ""version"": ""1.2.6""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-002927;CLI-0088;BlueWave Industries;PRD-0029;Industrial Sensor v2;366;893.14;2024-01-28;07/02/2024;delivered;South;Irene Lopes;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""bbc2cf3bdcc0d213a6e3f11904794e74"", ""platform"": ""api"", ""version"": ""2.2.19""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001870;CLI-0006;NovaTech Solutions;PRD-0028;Edge Router ER6;203;845.76;04-Apr-2024;16-May-2024;confirmed;West;Hassan Ali;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""a3aa3707562d27f2777cc876c9b30cfd"", ""platform"": ""mobile"", ""version"": ""4.5.20""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-003508;CLI-0194;FastTrack Ltd;PRD-0069;Temperature Unit T3;138;5035.36;10-08-2024;11-Nov-2024;confirmed;Central;James Ford;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""d891940d92105f38f3cf98998db0d9f2"", ""platform"": ""mobile"", ""version"": ""1.2.0""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001322;CLI-0169;Keystone Analytics;PRD-0086;Flow Meter FM9;305;2662.94;06/01/2022;10/01/2022;cancelled;West;Grace Kim;"{""shipping"": {""method"": ""express"", ""priority"": 2"
ORD-001180;CLI-0043;GlobalNex;PRD-0048;Flow Meter FM9;239;6923.03;09-28-2022;2022-11-16;cancelled;Central;Hassan Ali;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""77be8c730ad892e662588678ccf6da61"", ""platform"": ""desktop"", ""version"": ""3.0.0""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-004706;CLI-0010;RedLine Operations;PRD-0006;Data Logger Pro;423;325.23;16-Oct-2023;24/11/2023;;North;Elena Moss;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""c832f73a7d354dc244b571a98b5dd6d7"", ""platform"": ""api"", ""version"": ""1.1.9""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-004129;CLI-0077;Luminary Group;PRD-0034;Control Panel X1;431;210.52;2024-04-07;2024-06-03;delivered;South;  Clara Hughes;"{""shipping"": {""method"": ""standard"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""0726609635458ed0505165f1d8bff433"", ""platform"": ""api"", ""version"": ""4.1.4""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-001508;CLI-0038;RedLine Operations;PRD-0097;Relay Module 12A;394;8814.72;04-07-2022;20-Apr-2022;pending;West;James Ford;"{""shipping"": {""method"": ""economy"", ""priority"": 2, ""instructions"": """"}, ""device"": {""fingerprint"": ""8bc01e0bae3eb850a67668bcdff49579"", ""platform"": ""api"", ""version"": ""4.5.16""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-001110;CLI-0034;Solaris Networks;PRD-0089;Cooling Unit CU8;454;2382.00 USD;11-Oct-2024;14/10/2024;cancelled;East;Frank Duval;"{""shipping"": {""method"": ""standard"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""8c8c3913a75c43f794253c1032cf423e"", ""platform"": ""api"", ""version"": ""3.4.1""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002468;CLI-0170;Keystone Analytics;PRD-0035;Flow Meter FM9;398;3485.13;05-03-2023;05-17-2023;cancelled;Central;David Osei;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""f42b58f360f13f26aa17f1b1d310d79b"", ""platform"": ""web"", ""version"": ""4.2.3""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-004399;CLI-0013;Keystone Analytics;PRD-0084;Relay Module 12A;303;2790.99;29-Dec-2022;16-Jan-2023;shipped;North;Clara Hughes;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": """"}, ""device"": {""fingerprint"": ""4ce61cc067674528f5ffeaa91caa1dfb"", ""platform"": ""api"", ""version"": ""2.4.20""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-002204;CLI-0131;Crestline Partners;PRD-0006;Battery Pack BP3;30;6437.80;17-Dec-2022;01-13-2023;delivered;Central;Alice Martin;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""2d7479a035d2033536307ebae60d1dec"", ""platform"": ""web"", ""version"": ""4.6.13""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-001154;CLI-0030;Solaris Networks;PRD-0088;Signal Booster SB7;295;2592.93;11-04-2023;14-Dec-2023;pending;Central;Hassan Ali;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""e40d35f32f6b3a57165fa26d97c93b4a"", ""platform"": ""mobile"", ""version"": ""4.9.3""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-000472;CLI-0002;IronBridge Systems;PRD-0004;Flow Meter FM9;291;8334.78;28/07/2022;09-19-2022;delivered;Central;Clara Hughes;"{""shipping"": {""method"": ""economy"", ""priority"": 3, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""a31044311ff810feb351da4786940f61"", ""platform"": ""desktop"", ""version"": ""2.1.0""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001745;CLI-0015;Quantum Ventures;PRD-0058;Cooling Unit CU8;475;5569.52;11-10-2022;2022-12-09;shipped;North;Irene Lopes;"{""shipping_method"": ""economy"", ""contact_email"": ""ops97@novatech.io"", ""expedited"": false}"
ORD-001816;CLI-0062;Quantum Ventures;PRD-0008;Industrial Sensor v2;192;2666.14;08-19-2024;30-Sep-2024;shipped;East;David Osei;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""1afba59b22a55b9cc5aa3209ec327c1e"", ""platform"": ""api"", ""version"": ""2.1.1""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-003218;CLI-0124;JetPath Services;PRD-0081;Edge Router ER6;268;3479.43;01/06/2023;2023-06-22;pending;North;Irene Lopes;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""No instructions""}, ""device"": {""fingerprint"": ""fea5c8f61ba3ef5d1b4bef0a08e2c06f"", ""platform"": ""desktop"", ""version"": ""3.5.18""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-000276;CLI-0176;Meridian Exports;PRD-0054;Signal Booster SB7;196;9554.96;2024-09-20;09-Oct-2024;shipped;South;David Osei;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""bfa99ef70be26fa078d82102a0ca1eef"", ""platform"": ""web"", ""version"": ""2.5.19""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-000726;CLI-0136;Solaris Networks;PRD-0002;Power Converter DC;125;6043.94;2022-01-25;10-Mar-2022;cancelled;Central;Elena Moss;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""56aa67ee7fc8575c8027ea24c90749ad"", ""platform"": ""api"", ""version"": ""4.7.6""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-000861;CLI-0046;;PRD-0084;Power Converter DC;442;3416.00;07-21-2022;2022-08-26;pending;North;Elena Moss;"{""shipping"": {""method"": ""overnight"", ""priority"": 1, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""a96291401236c6d621828a8d8a7119d8"", ""platform"": ""api"", ""version"": ""4.7.1""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-000999;CLI-0043;IronBridge Systems;PRD-0093;Signal Booster SB7;108;808.88;2022-07-30;03/08/2022;shipped;West;Alice Martin;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""4f77454d5af7fc315fd758f596efc5a1"", ""platform"": ""desktop"", ""version"": ""2.8.12""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-004371;CLI-0099;NovaTech Solutions;PRD-0020;Wireless Module WM1;252;4626.82;12-16-2022;01-07-2023;cancelled;East;Grace Kim;"{""shipping"": {""method"": ""economy"", ""priority"": 3, ""instructions"": ""Signature required""}, ""device"": {""fingerprint"": ""92a225ce296c7dd57f4c20ef9644a9d9"", ""platform"": ""web"", ""version"": ""4.4.18""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-000005;CLI-0067;Keystone Analytics;PRD-0092;Smart Gateway 500;235;3168.61;29-May-2022;2022-05-30;confirmed;Central;Elena Moss;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""4784fc8a8e1e4eb2435ad84e0ad052f2"", ""platform"": ""desktop"", ""version"": ""4.8.0""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-001118;CLI-0131;NovaTech Solutions;PRD-0068;Flow Meter FM9;12;2926.94;23/12/2024;26/01/2025;cancelled;North;Hassan Ali;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": """"}, ""device"": {""fingerprint"": ""9b7f880aaa5d39e497304c863f4d0f7b"", ""platform"": ""web"", ""version"": ""2.7.14""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-003947;CLI-0050;FastTrack Ltd;PRD-0065;Flow Meter FM9;389;5763.71;26/02/2024;12-Apr-2024;pending;South;  Irene Lopes;"{""shipping"": {""method"": ""express"", ""priority"": 2, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""67cd0b1bd172aa19347100c586a5f2f3"", ""platform"": ""mobile"", ""version"": ""1.7.13""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-003541;CLI-0183;Evergreen Solutions;PRD-0079;Power Converter DC;285;4725.49;05-Aug-2024;2024-08-17;confirmed;East;Irene Lopes;"{""shipping"": {""method"": ""economy"", ""priority"": 1, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""78d40c1835f70f34dde6679a66909452"", ""platform"": ""api"", ""version"": ""1.1.15""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-004336;CLI-0106;;PRD-0097;Relay Module 12A;129;6867.36;05-Jul-2024;2024-08-20;cancelled;North;James Ford;"{""shipping_method"": ""overnight"", ""contact_email"": ""ops99@novatech.io"", ""expedited"": false}"
ORD-004661;CLI-0178;Delta Logistics;PRD-0002;Signal Booster SB7;40;2716.52;16/01/2022;2022-02-19;shipped;South;Grace Kim;"{""shipping"": null, ""device"":}"
ORD-003295;CLI-0183;JetPath Services;PRD-0025;Relay Module 12A;219;2023.51;23-May-2022;19/07/2022;pending;North;James Ford;"{""flags"": {""is_bulk"": yes}}"
ORD-001489;CLI-0010;Meridian Exports;PRD-0021;Smart Gateway 500;171;9519.02;16-Aug-2024;14/09/2024;delivered;North;David Osei;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""Leave at door""}, ""device"": {""fingerprint"": ""84412871412876ec2e4b2f841e58aa0b"", ""platform"": ""api"", ""version"": ""1.6.16""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-000916;CLI-0048;Solaris Networks;PRD-0093;Cooling Unit CU8;224pcs;7316.74;2024-07-28;22/08/2024;cancelled;North;Clara Hughes;"{""shipping"": {""method"": ""economy"", ""priority"": 3, ""instructions"": """"}, ""device"": {""fingerprint"": ""6409924276dbe707bd0155b7d7506bd4"", ""platform"": ""web"", ""version"": ""4.1.12""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-000158;CLI-0183;Horizon Tech;PRD-0050;Smart Gateway 500;291;6281.61;01-31-2022;2022-02-10;delivered;East;Clara Hughes;"{""shipping"": {""method"": ""overnight"", ""priority"": 3, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""51b7ffc7eff75469a7895167ef0f0cb8"", ""platform"": ""mobile"", ""version"": ""1.4.12""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-001371;CLI-0102;Evergreen Solutions;PRD-0074;Edge Router ER6;35;5210.07;2022-03-05;2022-03-09;confirmed;West;Bob Carter;"{""shipping"": {""method"": ""express"", ""priority"": 3, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""4b5f5fc4dbe27417c9c64076ffc11c6b"", ""platform"": ""desktop"", ""version"": ""2.9.2""}, ""flags"": {""is_bulk"": true, ""is_international"": true}}"
ORD-003871;CLI-0096;Acme Corp;PRD-0029;Wireless Module WM1;107;6990.00;08-10-2023;2023-08-11;cancelled;West;Irene Lopes;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""ae721e2804aac1474d756edc379479cf"", ""platform"": ""mobile"", ""version"": ""3.5.17""}, ""flags"": {""is_bulk"": false, ""is_international"": true}}"
ORD-003744;CLI-0081;Quantum Ventures;PRD-0089;Edge Router ER6;71;3191.74;24-Mar-2023;05-15-2023;pending;South;Clara Hughes;"{""shipping"": {""method"": ""standard"", ""priority"": 1, ""instructions"": """"}, ""device"": {""fingerprint"": ""0a06446ea3a100d1494b0bdb5cefdf63"", ""platform"": ""web"", ""version"": ""3.1.14""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
ORD-004477;CLI-0146;Crestline Partners;PRD-0084;Control Panel X1;215;9370.33;12-16-2022;02-13-2023;cancelled;South;Frank Duval;"{""shipping"": {""method"": ""express"", ""priority"": 1, ""instructions"": ""Fragile handle with care""}, ""device"": {""fingerprint"": ""113525c3dd33c346e1687e1e2227a9da"", ""platform"": ""desktop"", ""version"": ""1.3.15""}, ""flags"": {""is_bulk"": true, ""is_international"": false}}"
ORD-004295;CLI-0176;Quantum Ventures;PRD-0074;Data Logger Pro;319;5207.43;2024-01-10;;shipped;South;David Osei;"{""shipping"": {""method"": ""standard"", ""priority"": 2, ""instructions"": ""Call before delivery""}, ""device"": {""fingerprint"": ""cf0b32617196c424dd111db83b62a20f"", ""platform"": ""api"", ""version"": ""3.5.6""}, ""flags"": {""is_bulk"": false, ""is_international"": false}}"
